title,snippet,pub_date,web_url,section,source
Today in On Tech: Face computers are coming. Now what?,,2021-12-08T18:26:37Z,https://www.nytimes.com/live/2021/12/08/business/news-business-stock-market/today-in-on-tech-face-computers-are-coming-now-what,Business,The New York Times
More companies alter plans and cancel events on Omicron fears.,"JPMorgan Chase is moving its health care conference online, and Apple delayed its return to office “to a date yet to be determined.”",2021-12-16T14:30:30Z,https://www.nytimes.com/2021/12/16/business/return-to-office-omicron.html,Business,The New York Times
"Sister Parish Rises Again, in a Pop-Up",No longer just for the Kennedys and Astors: The great-granddaughter of a legendary decorator wants to make interior design more accessible.,2021-10-19T09:00:33Z,https://www.nytimes.com/2021/10/19/style/sister-parish-pop-up.html,Style,The New York Times
A 21st-Century Emily Dickinson Finds a Home in the Archives,"The Apple TV+ series “Dickinson” is donating scripts, props and other artifacts — including painstaking replicas of the poet’s manuscripts — to the Emily Dickinson Museum and Harvard University.",2021-12-10T16:00:17Z,https://www.nytimes.com/2021/12/10/arts/television/emily-dickinson-archive-harvard.html,Arts,The New York Times
"For retail workers, Omicron disruptions aren’t just about health.",,2022-01-11T15:23:11Z,https://www.nytimes.com/live/2022/01/11/world/omicron-covid-testing-vaccines/for-retail-workers-omicron-disruptions-arent-just-about-health,World,The New York Times
Upgrading? Here’s What You Can Do With an Old Mobile Device.,"Before you retire that smartphone or tablet to the bottom of a drawer, there are ways to get more life out of it around the house.",2021-09-22T13:00:26Z,https://www.nytimes.com/2021/09/22/technology/personaltech/upgrading-heres-what-you-can-do-with-an-old-mobile-device.html,Technology,The New York Times
Inside the 2022 Oscar Governors Ball,"Will Smith skipped the party, but Jessica Chastain, Ariana DeBose and Billie Eilish did a victory lap.",2022-03-28T14:54:48Z,https://www.nytimes.com/2022/03/28/style/inside-the-2022-oscar-governors-ball.html,Style,The New York Times
Siblings Sent to Prison in Laptop Theft Scheme That Cost Stanford Millions,"Patricia Castaneda, who stole and sold Apple MacBooks she’d bought on behalf of the institution, was sentenced to 33 months, prosecutors said. Her brother Eric Castaneda was sentenced to 18 months.",2022-04-21T01:28:57Z,https://www.nytimes.com/2022/04/20/us/stanford-laptops-theft.html,U.S.,The New York Times
The Labor Market’s Message,How to interpret the latest numbers.,2021-08-06T12:08:30Z,https://www.nytimes.com/2021/08/06/business/dealbook/jobs-report-july.html,Business,The New York Times
Stocks decline for a second week as September’s slow retreat continues.,"Wall Street seems to be in a funk, with the S&P 500 declining about 2.3 percent since its latest high.",2021-09-17T13:52:42Z,https://www.nytimes.com/2021/09/17/business/stock-market-today.html,Business,The New York Times
The Tech That Will Invade Our Lives in 2022,"Here we go again: Virtual reality, now called “the metaverse,” will be a thing. So will the smart home.",2022-01-05T10:00:21Z,https://www.nytimes.com/2022/01/05/technology/personaltech/tech-2022-vr-metaverse.html,Technology,The New York Times
‘Come From Away’ Review: Looking for Light in Somber Times,The filmed version of this Broadway musical lands on Apple TV+ to deliver hope and kindness.,2021-09-10T11:00:05Z,https://www.nytimes.com/2021/09/10/movies/come-from-away-review.html,Movies,The New York Times
Credit to Tech’s Pandemic Leadership,America’s tech companies have been leading the way for how large employers should aid in the country’s pandemic response.,2021-07-30T16:22:17Z,https://www.nytimes.com/2021/07/30/technology/tech-companies-pandemic.html,Technology,The New York Times
‘I Could Never Abandon Them’: Neopets Users Play On,"A devoted corps of users has kept this sparkly but outdated digital world, where magical pets have been reared since 1999, afloat. Recently, droves of pandemic-era nostalgia seekers have joined them.",2021-11-03T16:29:43Z,https://www.nytimes.com/interactive/2021/11/03/arts/design/neopets.html,Arts,The New York Times
Zen and the Art of Printer Maintenance,"In her novel “LaserWriter II,” Tamara Shopsin visits the free-spirited world of Tekserve, a beloved Mac repair shop in 1990s Manhattan.",2021-10-12T09:00:07Z,https://www.nytimes.com/2021/10/12/books/review/tamara-shopsin-laserwriter.html,Books,The New York Times
Here’s what happened in markets today.,"Stocks on Wall Street rose slightly on Wednesday, continuing a turbulent stretch.",2022-02-16T14:56:13Z,https://www.nytimes.com/live/2022/02/16/business/stock-market-economy-news/heres-whats-happening-in-markets-today,Business,The New York Times
Today in On Tech: America loves choices. Not in phones.,,2021-11-04T17:11:18Z,https://www.nytimes.com/live/2021/11/04/business/stock-market-news/today-in-on-tech-america-loves-choices-not-in-phones,Business,The New York Times
"Onstage Slap Rattles Oscars, Before ‘CODA’ Triumphs","On a night when “CODA” became the first film from a streaming service to win best picture, the focus was on Will Smith’s altercation with Chris Rock.",2022-03-28T04:24:01Z,https://www.nytimes.com/2022/03/28/movies/the-oscars-2022.html,Movies,The New York Times
The Doctor Is in Too Deep: Will Ferrell and Paul Rudd on ‘The Shrink Next Door’,The comic actors talk about playing more complex roles in this Apple TV+ series about a psychiatrist who insinuates himself into the life of a needy patient.,2021-11-10T15:00:09Z,https://www.nytimes.com/2021/11/10/arts/television/will-ferrell-paul-rudd-the-shrink-next-door.html,Arts,The New York Times
"Airline earnings, and WeWork goes public: the week in business.",,2021-10-16T15:12:24Z,https://www.nytimes.com/live/2021/10/15/business/news-business-stock-market/airline-earnings-and-wework-goes-public-the-week-in-business,Business,The New York Times
A Pie for All Seasons,"A week of holidays means great recipes: apple pie, saffron pistachio blondies and more.",2022-03-14T15:00:04Z,https://www.nytimes.com/2022/03/14/dining/holiday-recipes.html,Food,The New York Times
‘A Taste of Hunger’ Review: A Relentless Pursuit of Perfection,"A husband and wife pour everything into their restaurant in a quest for a Michelin star, heedless of the other dimensions of their lives.",2022-01-27T19:59:18Z,https://www.nytimes.com/2022/01/27/movies/a-taste-of-hunger-review.html,Movies,The New York Times
Netflix and ‘The Queen’s Gambit’ dominate the Creative Arts Emmys.,"Netflix pulled ahead of its main rival, HBO, in the run-up to the prime-time ceremony on Sunday.",2021-09-13T15:58:27Z,https://www.nytimes.com/2021/09/13/business/media/netflix-hbo-emmy-awards.html,Business,The New York Times
E.U. court throws out $1.2 billion antitrust fine against Intel.,Intel had been charged with paying illegal rebates to companies that used its semiconductors over rival Advanced Micro Devices.,2022-01-26T19:31:34Z,https://www.nytimes.com/2022/01/26/technology/eu-intel-antitrust-fine.html,Technology,The New York Times
Microsoft says it’s pausing sales of its products and services in Russia.,The tech giant joins a growing roster of global companies that have halted sales or severed ties in Russia after its attack on Ukraine.,2022-03-04T15:37:46Z,https://www.nytimes.com/live/2022/03/04/world/russia-ukraine/microsoft-russia,World,The New York Times
How to Use Your Phone’s Privacy-Protection Tools,New settings in iOS 15 and Android 12 give you more power over your personal information and when (or if) apps and sites can see it.,2021-12-08T14:00:11Z,https://www.nytimes.com/2021/12/08/technology/personaltech/phone-privacy-protection-tools.html,Technology,The New York Times
What the Heck Is Going on With the U.S. Economy?,Jason Furman helps me understand what matters more right now: A booming economy or spiking inflation?,2022-02-08T10:00:12Z,https://www.nytimes.com/2022/02/08/opinion/ezra-klein-podcast-jason-furman.html,Opinion,The New York Times
‘Putin Will Not Lose. He’s Not Going to Let That Happen.’,"Whether the Russian leader wins this war or loses it, Europe is in trouble.",2022-03-07T10:00:11Z,https://www.nytimes.com/2022/03/07/opinion/sway-kara-swisher-clint-watts.html,Opinion,The New York Times
Cooper Kupp gets free (like he always does) for another Rams touchdown.,,2022-02-14T00:28:34Z,https://www.nytimes.com/live/2022/02/13/sports/super-bowl-rams-bengals/cooper-kupp-gets-free-like-he-always-does-for-another-rams-touchdown,Sports,The New York Times
Stream These 7 Productions That Celebrate Stephen Sondheim’s Work,"Here’s a guide to films, documentaries and other productions that provide insight into the composer-lyricist’s sly wit and melodic acumen.",2021-11-27T18:02:45Z,https://www.nytimes.com/2021/11/27/theater/where-to-stream-stephen-sondheim-works.html,Theater,The New York Times
"Meta spent $10 billion on the metaverse in 2021, dragging down profit.","Quarterly profits decreased 8 percent, to $10.3 billion, from a year earlier. Shares of Meta’s stock plunged about 22 percent in after-hours trading.",2022-02-02T21:33:21Z,https://www.nytimes.com/2022/02/02/technology/meta-facebook-earnings-metaverse.html,Technology,The New York Times
A secret ad deal between Google and Meta is under scrutiny in Europe.,European Union and British regulators are investigating an agreement between the internet giants that a U.S. antitrust inquiry uncovered.,2022-03-11T12:31:54Z,https://www.nytimes.com/2022/03/11/business/google-meta-eu-britain-inquiry.html,Business,The New York Times
What if We Respected Toddlers as Whole People?,Janet Lansbury on an unusual parenting theory that has the potential to improve all your relationships.,2022-02-15T10:00:09Z,https://www.nytimes.com/2022/02/15/opinion/ezra-klein-podcast-janet-lansbury.html,Opinion,The New York Times
Where to watch the Oscar-nominated movies.,,2022-02-08T19:23:17Z,https://www.nytimes.com/live/2022/02/08/movies/oscar-nominations-academy-awards/where-to-watch-the-oscar-nominated-movies,Movies,The New York Times
"Emily St. John Mandel on Time Travel, Parenting and the Apocalypse","The novelist explains why we secretly long for different worlds, and how post-apocalyptic fiction quells our grief.",2022-04-22T09:00:12Z,https://www.nytimes.com/2022/04/22/opinion/ezra-klein-podcast-emily-stjohn-mandel.html,Opinion,The New York Times
A Sept. 11 Conundrum,What we leave behind.,2021-09-10T21:52:33Z,https://www.nytimes.com/2021/09/10/opinion/sept-11-social-media-amazon.html,Opinion,The New York Times
Twitter’s revenue rises 37 percent in the third quarter.,The social media company said the effects of Apple’s privacy changes had not been as severe for its advertising business as for other companies.,2021-10-26T20:05:19Z,https://www.nytimes.com/2021/10/26/technology/twitter-third-quarter-2021-earnings.html,Technology,The New York Times
"‘The Sky Is Everywhere’ Review: Amid Grief, Blossoms of Joy",Josephine Decker unlooses a slipstream of adolescent passion and anguish in this radiant drama about a musician grieving the loss of her big sister.,2022-02-10T17:00:04Z,https://www.nytimes.com/2022/02/10/movies/the-sky-is-everywhere-review.html,Movies,The New York Times
Meta plunges and sets off Wall Street’s worst drop in nearly a year.,"Shares of Meta, the parent company of Facebook, fell more than 26 percent, a loss that wiped more than $230 billion off its market value.",2022-02-03T14:51:38Z,https://www.nytimes.com/2022/02/03/business/stock-market-today.html,Business,The New York Times
Review: How Do You Solve ‘The Problem With Jon Stewart’?,"The host’s biweekly issues-comedy show has good intentions, and sometimes good jokes.",2021-09-30T15:10:22Z,https://www.nytimes.com/2021/09/30/arts/television/jon-stewart-review-the-problem-with.html,Arts,The New York Times
‘Finch’ Review: Three for the Road,"Tom Hanks, a dog and two robots take a post-apocalyptic road trip in this unexciting drama from Apple TV+.",2021-11-04T11:00:06Z,https://www.nytimes.com/2021/11/04/movies/finch-review.html,Movies,The New York Times
Maryann Plunkett Says Goodbye to Her Lives in Rhinebeck,"She has portrayed three characters over the course of the 12 plays in Richard Nelson’s “Rhinebeck Panorama.” A decade later, it’s time to move on.",2021-10-11T15:05:55Z,https://www.nytimes.com/2021/10/11/theater/maryann-plunkett-rhinebeck-panorama.html,Theater,The New York Times
"In Hong Kong, Jimmy Lai’s Media Company Moves to Close Down","Next Digital, which has published criticism of China for decades, said a crackdown had left it with no way to operate. Its main newspaper, Apple Daily, closed in June.",2021-09-05T11:13:17Z,https://www.nytimes.com/2021/09/05/business/next-digital-jimmy-lai-hong-kong.html,Business,The New York Times
Review: The Math of ‘Foundation’ Doesn’t Add Up,An ambitious reimagining of the Isaac Asimov epic suffers from by-the-numbers sci-fi plotting.,2021-09-24T01:00:05Z,https://www.nytimes.com/2021/09/23/arts/television/review-foundation.html,Arts,The New York Times
Google plans to lower the cut it takes in its app store to 15 percent.,"The move is a concession to regulators and lawmakers, who are challenging whether the company has overcharged developers.",2021-10-21T17:44:30Z,https://www.nytimes.com/2021/10/21/technology/google-app-store-developer-fees.html,Technology,The New York Times
House Votes to Impose Forced Labor Ban on Goods Made in Xinjiang,The lopsided margin reflected growing bipartisan anger at China’s human rights abuses against Uyghurs in the northwestern region.,2021-12-09T00:16:18Z,https://www.nytimes.com/2021/12/08/us/politics/china-xinjiang-labor-ban-uyghurs.html,U.S.,The New York Times
A Ukrainian Philosopher on What Putin Never Understood About Ukraine,Volodymyr Yermolenko discusses how Russia’s invasion has reshaped Ukrainian identity.,2022-04-12T09:00:10Z,https://www.nytimes.com/2022/04/12/opinion/ezra-klein-podcast-volodymyr-yermolenko.html,Opinion,The New York Times
"A Viral Case Against Crypto, Explored",The video essayist Dan Olson explains the dangers lurking in the culture and ideology that surround digital currency.,2022-04-05T09:00:16Z,https://www.nytimes.com/2022/04/05/opinion/ezra-klein-podcast-dan-olson.html,Opinion,The New York Times
"What Did I Miss? Chris Hayes Fills Me In on Inflation, Covid and the G.O.P.","The political journalist discusses the Biden administration’s successes and failures with the economy, pandemic response and climate change.",2022-01-11T10:00:13Z,https://www.nytimes.com/2022/01/11/opinion/ezra-klein-podcast-chris-hayes.html,Opinion,The New York Times
The Maps That Steer Us Wrong,Misleading maps are leading us astray.,2021-09-26T15:01:10Z,https://www.nytimes.com/2021/09/26/opinion/digital-maps.html,Opinion,The New York Times
"One Year After the Jan. 6 Attack, Parler’s C.E.O. Grapples with Big Tech and Trump",George Farmer doubles down on his efforts to revive a right-leaning social media company that was taken offline a year ago.,2022-01-06T10:00:07Z,https://www.nytimes.com/2022/01/06/opinion/sway-kara-swisher-george-farmer.html,Opinion,The New York Times
The Metaverse Is Mark Zuckerberg’s Escape Hatch,If his new strategy works — a big if — it could help address several of Facebook’s biggest problems.,2021-10-29T09:00:25Z,https://www.nytimes.com/2021/10/29/technology/meta-facebook-zuckerberg.html,Technology,The New York Times
‘Ted Lasso’ and Jason Sudeikis are favorites for the comedy categories.,,2021-09-19T21:55:44Z,https://www.nytimes.com/live/2021/09/19/arts/emmys/ted-lasso-and-jason-sudeikis-are-favorites-for-the-comedy-categories,Arts,The New York Times
Nick Mohammed Has Been Faking It on ‘Ted Lasso’,The British actor and soccer non-fan scored his first Emmy nomination playing a sharp soccer coach in the hit Apple TV+ comedy.,2021-08-26T14:42:01Z,https://www.nytimes.com/2021/08/26/arts/television/emmy-awards-nick-mohammed-ted-lasso.html,Arts,The New York Times
"Spotify’s deal with Joe Rogan is said to be worth $200 million, twice initial reports.",,2022-02-18T09:39:42Z,https://www.nytimes.com/live/2022/02/18/business/stock-market-economy-news/spotifys-deal-with-joe-rogan-is-said-to-be-worth-200-million-twice-initial-reports,Business,The New York Times
‘The Afterparty’ Is a Genre Romp Wrapped in a Comic Mystery,"In an interview, the filmmakers Phil Lord and Christopher Miller discuss their new Apple TV+ series, a whodunit that has fun with Hollywood clichés.",2022-01-28T13:00:07Z,https://www.nytimes.com/2022/01/28/arts/television/afterparty-apple-tv-phil-lord-christopher-miller.html,Arts,The New York Times
Zeynep Tufekci on How to Prepare for the Pandemic’s Next Phase,Zeynep Tufekci helps me understand the systems-wide failure on Covid — and how we can prepare for the pandemic’s next phase.,2022-01-18T10:00:06Z,https://www.nytimes.com/2022/01/18/opinion/ezra-klein-podcast-zeynep-tufekci.html,Opinion,The New York Times
"Corrections: Feb. 13, 2022","Corrections that appeared in print on Sunday, Feb. 13, 2022.",2022-02-13T05:55:37Z,https://www.nytimes.com/2022/02/13/pageoneplus/corrections-feb-13-2022.html,Corrections,The New York Times
"Delays, More Masks and Mandatory Shots: Virus Surge Disrupts Office-Return Plans","A wave of the contagious Delta variant is causing companies to reconsider when they will require employees to return, and what health requirements should be in place when they do.",2021-07-23T16:59:18Z,https://www.nytimes.com/2021/07/23/business/return-to-office-vaccine-mandates-delta-variant.html,Business,The New York Times
"Recipes for Rosh Hashana, and for Every Day","In “The Essential Jewish Baking Cookbook,” Beth A. Lee offers an easygoing but detailed book of sweet and savory treats.",2021-08-24T00:10:00Z,https://www.nytimes.com/2021/08/23/dining/the-essential-jewish-baking-cookbook.html,Food,The New York Times
Fiona Hill on Whether Ukraine Can Win — and What Happens if Russia Loses,The foreign policy expert maps out the possible futures for the Russia-Ukraine war.,2022-04-08T09:00:18Z,https://www.nytimes.com/2022/04/08/opinion/ezra-klein-podcast-fiona-hill.html,Opinion,The New York Times
Will Hearing Aids Ever Be Hip?,"A new generation of more affordable and stylish hearing aids could help preserve mind, life and limb for millions.",2021-08-30T09:00:12Z,https://www.nytimes.com/2021/08/30/well/live/hearing-aids.html,Well,The New York Times
How to track the golfers.,,2022-04-07T13:42:23Z,https://www.nytimes.com/live/2022/04/07/sports/masters-leaderboard/how-to-track-the-golfers,Sports,The New York Times
A Critique of Government That Progressives — Myself Included — Need to Hear,The economist  Alex Tabarrok discusses the public choice theory of government failure.,2022-02-18T10:00:23Z,https://www.nytimes.com/2022/02/18/opinion/ezra-klein-podcast-alex-tabarrok.html,Opinion,The New York Times
"With ‘Roar,’ the Creators of ‘GLOW’ Got Extra Personal. And Weird.","A surreal new series by Liz Flahive and Carly Mensch tells eight separate tales about women, including one who is mansplained to by an aggressive duck.",2022-04-26T19:29:18Z,https://www.nytimes.com/2022/04/26/arts/television/roar-liz-flahive-carly-mensch-glow.html,Arts,The New York Times
I Keep Hoping Larry Summers Is Wrong. What if He’s Not?,"The former Treasury secretary discusses inflation, a possible recession and how the Russia-Ukraine war might exacerbate both.",2022-03-29T09:00:19Z,https://www.nytimes.com/2022/03/29/opinion/ezra-klein-podcast-lawrence-summers.html,Opinion,The New York Times
The Week in Business: New Orleans Goes Dark,Hurricane Ida raised the question of how well energy companies are prepared for extreme weather.,2021-09-05T14:07:45Z,https://www.nytimes.com/2021/09/05/business/the-week-in-business-power-outage-hurricane.html,Business,The New York Times
Are We Measuring Our Lives in All the Wrong Ways?,"The philosopher C. Thi Nguyen believes that to understand modern life, we need to understand how games work.",2022-02-25T10:00:17Z,https://www.nytimes.com/2022/02/25/opinion/ezra-klein-podcast-c-thi-nguyen.html,Opinion,The New York Times
Democrats Chase Shiny Objects. Here’s How They Can Build Real Power.,Amanda Litman makes the case for engaging with politics at the local level.,2022-02-01T10:00:09Z,https://www.nytimes.com/2022/02/01/opinion/ezra-klein-podcast-amanda-litman.html,Opinion,The New York Times
Putin May Not Like How He’s Changed Europe,The political scientist Ivan Krastev discusses how European identity is transforming right now.,2022-04-26T09:00:16Z,https://www.nytimes.com/2022/04/26/opinion/ezra-klein-ivan-krastev-podcast.html,Opinion,The New York Times
You Know the Saying: You Are the Product,This is a good time to think more broadly about Big Tech’s business models.,2021-11-11T21:20:51Z,https://www.nytimes.com/2021/11/11/opinion/twitter-paid-subscriptions.html,Opinion,The New York Times
‘Nocturna’ Review: A Dark Night of the Soul,A seemingly haunted apartment building terrorizes a bewildered old man in this psychological thriller.,2022-01-18T17:23:42Z,https://www.nytimes.com/2022/01/18/movies/nocturna-review.html,Movies,The New York Times
Makes a Good Impression,Mary Lou Guizzo’s puzzle celebrates brilliance.,2022-03-08T03:00:05Z,https://www.nytimes.com/2022/03/07/crosswords/daily-puzzle-2022-03-08.html,Gameplay,The New York Times
Companies announce their return-to-office plans and vaccine mandates.,,2021-09-07T13:13:40Z,https://www.nytimes.com/live/2021/09/07/business/economy-stock-market-news/companies-announce-their-return-to-office-plans-and-vaccine-mandates,Business,The New York Times
Catch up: Amazon reports disappointing results and Facebook changes its name.,,2021-10-29T12:44:25Z,https://www.nytimes.com/live/2021/10/29/business/news-business-stock-market/catch-up-amazon-reports-disappointing-results-and-facebook-changes-its-name,Business,The New York Times
How to Survive When Stocks Behave Badly,"The stock market’s swings have been startling. Unfortunately, it’s wise to prepare for much worse.",2022-01-25T18:09:52Z,https://www.nytimes.com/2022/01/25/business/stocks-hold-or-sell.html,Business,The New York Times
Stocks drop ahead of tech earnings.,,2021-07-27T13:47:08Z,https://www.nytimes.com/2021/07/27/business/stock-market-today.html,Business,The New York Times
What We Gain by Enchanting the Objects in Our Lives,"The novelist and Zen Buddhist priest Ruth Ozeki draws connections between meditation, writing and the art and practice of listening.",2022-01-25T10:00:14Z,https://www.nytimes.com/2022/01/25/opinion/ezra-klein-podcast-ruth-ozeki.html,Opinion,The New York Times
Timothy Snyder on the Myths That Blinded the West to Putin’s Plans,"The renowned historian on Putin’s myths, Ukrainian identity and the West’s “politics of inevitability.”",2022-03-15T09:00:11Z,https://www.nytimes.com/2022/03/15/opinion/ezra-klein-podcast-timothy-snyder.html,Opinion,The New York Times
The Spying That Changed Big Tech,The backlash against the industry traces back partly to the Snowden revelations.,2021-09-16T17:02:57Z,https://www.nytimes.com/2021/09/16/technology/snowden-spying-big-tech.html,Technology,The New York Times
Can Democrats Turn Their 2022 Around?,Midterm elections are around the corner. Sean McElwee and Anat Shenker-Osorio discuss the fights Democrats need to pick to win over voters.,2022-04-19T09:00:09Z,https://www.nytimes.com/2022/04/19/opinion/ezra-klein-podcast-anat-shenker-osorio-sean-mcelwee.html,Opinion,The New York Times
"Stocks rally, erasing losses from a turbulent week.","The S&P 500 rose 2.4 percent, its biggest one-day jump since June 2020. But some analysts cautioned against reading too much into a single day’s bounce.",2022-01-28T13:19:25Z,https://www.nytimes.com/2022/01/28/business/stock-market-today.html,Business,The New York Times
‘’Twas the Fight Before Christmas’ Review: A Not-So-Silent Night,This documentary recounts how an Idaho man filed a discrimination lawsuit after his neighbors refused to let him host an annual Christmas light extravaganza.,2021-11-25T12:00:06Z,https://www.nytimes.com/2021/11/25/movies/twas-the-fight-before-christmas-review.html,Movies,The New York Times
12 Recipes Our Food Staff Cooked on Repeat in 2021,"Like a Spotify end-of-year roundup, but for food: These are the recipes our reporters and editors turned to again and again.",2021-12-29T15:11:11Z,https://www.nytimes.com/2021/12/29/dining/food-staff-favorite-recipes.html,Food,The New York Times
Let’s Talk About the Anxiety Freedom Can Cause,The poet and theorist Maggie Nelson examines freedom and its limitations.,2021-10-08T09:00:21Z,https://www.nytimes.com/2021/10/08/opinion/ezra-klein-podcast-maggie-nelson.html,Opinion,The New York Times
It’s Not Your Fault You Can’t Pay Attention. Here’s Why.,Johann Hari offers a surprising theory for why it’s so difficult to pay attention.,2022-02-11T10:00:07Z,https://www.nytimes.com/2022/02/11/opinion/ezra-klein-podcast-johann-hari.html,Opinion,The New York Times
"Margaret Atwood on Stories, Deception and the Bible",The acclaimed author explains how stories shape our worlds — by telling me many stories.,2022-03-25T09:00:10Z,https://www.nytimes.com/2022/03/25/opinion/ezra-klein-podcast-margaret-atwood.html,Opinion,The New York Times
Oura Ring 3 Review: A Missed Opportunity for Wearable Tech,"At a time when we are concerned about health, the smart ring, which can track sleep and body temperature, is too flawed to recommend.",2022-01-26T10:00:23Z,https://www.nytimes.com/2022/01/26/technology/personaltech/oura-ring-3-review.html,Technology,The New York Times
A Realist Take on How the Russia-Ukraine War Could End,"In a conversation that carries a glimmer of hope, the foreign policy scholar Emma Ashford considers possible paths to de-escalation.",2022-03-18T09:00:16Z,https://www.nytimes.com/2022/03/18/opinion/ezra-klein-podcast-emma-ashford.html,Opinion,The New York Times
Stocks are unsteady in the first trading day of the year.,,2022-01-03T15:01:59Z,https://www.nytimes.com/live/2022/01/03/business/news-business-stock-market/stocks-are-unsteady-in-the-first-trading-day-of-the-year,Business,The New York Times
Can the West Stop Russia by Strangling Its Economy?,The economic historian Adam Tooze explains how the invasion of Ukraine is inciting war in the financial markets.,2022-03-01T10:00:19Z,https://www.nytimes.com/2022/03/01/opinion/ezra-klein-podcast-adam-tooze.html,Opinion,The New York Times
The Best Smart-Home Devices for Aging in Place Comfortably,"It may all sound terrifyingly high-tech, but take comfort: If you can use a smartphone app, you can use any of these modern tools.",2022-04-21T09:01:10Z,https://www.nytimes.com/2022/04/21/realestate/best-smart-home-devices-for-seniors.html,Real Estate,The New York Times
Andrew Cuomo Is Charged in Sexual Misconduct Complaint,"Mr. Cuomo, the former governor of New York, resigned in August after a state attorney general report concluded that he had sexually harassed multiple women.",2021-10-28T20:33:17Z,https://www.nytimes.com/2021/10/28/nyregion/cuomo-forcible-touching-complaint.html,New York,The New York Times
Review: The Graying of Samuel L. Jackson,"In “The Last Days of Ptolemy Grey,” on Apple TV+, an actor known for his intensity takes on a character living in a fog.",2022-03-10T19:26:51Z,https://www.nytimes.com/2022/03/10/arts/television/last-days-of-ptolemy-grey-review.html,Arts,The New York Times
"China, Electric Vehicles and More at the DealBook Online Summit","What we want to know from Secretary of State Antony Blinken, G.M.’s Mary Barra, the podcast hosts Dax Shepard and Monica Padman, and more.",2021-11-10T13:15:27Z,https://www.nytimes.com/2021/11/10/business/dealbook/dealbook-summit-blinken-barra-dax-shepard.html,Business,The New York Times
"In Fight Over ‘Beloved,’ a Reminder of Literature’s Power",Toni Morrison’s novel has roiled the Virginia governor’s race and provided a reason to reflect on the importance of reading things that challenge you.,2021-10-28T16:52:23Z,https://www.nytimes.com/2021/10/28/books/critics-notebook-beloved-virginia.html,Books,The New York Times
"Yes, You Can Make Your Tech Survive Obsolescence","Our gadgets eventually become outdated, but here are workarounds to keep them alive and secure past when manufacturers say.",2022-03-23T13:00:13Z,https://www.nytimes.com/2022/03/23/technology/personaltech/tech-obsolescence.html,Technology,The New York Times
Samuel L. Jackson and Walter Mosley Team Up for a Sci-Fi Fable,"In a joint interview, the actor and writer discuss “The Last Days of Ptolemy Grey,” their “fairy tale” about an old man negotiating dementia and family drama with the help of a wonder drug.",2022-03-10T14:00:12Z,https://www.nytimes.com/2022/03/10/arts/television/samuel-l-jackson-walter-mosley-ptolemy-grey.html,Arts,The New York Times
A Big Tech critic moves closer to leading the Justice Department’s antitrust division.,"If confirmed by the full Senate, Jonathan Kanter will join other critics of Silicon Valley in top antitrust positions.",2021-10-28T15:27:56Z,https://www.nytimes.com/2021/10/28/technology/jonathan-kanter-antitrust-justice-department.html,Technology,The New York Times
Fareed Zakaria Has a Better Way to Handle Russia — and China,"The case for thinking strategically, not ideologically, about great power conflict.",2022-03-04T10:00:10Z,https://www.nytimes.com/2022/03/04/opinion/ezra-klein-podcast-fareed-zakaria.html,Opinion,The New York Times
"Kanye West’s ‘Donda’ Is No. 1, but Drake Waits in the Wings","The total for “Donda” includes 357 million streams in the United States, the most in a week so far this year.",2021-09-06T13:54:11Z,https://www.nytimes.com/2021/09/06/arts/music/kanye-west-donda-billboard-chart.html,Arts,The New York Times
"‘The Power of the Dog,’ ‘Dune,’ ‘Belfast’ and ‘West Side Story’ lead the nominations.","Netflix has two films in the running for a best picture Oscar: “The Power of the Dog,” with 12 nominations, and “Don’t Look Up,” with four.",2022-02-08T12:30:21Z,https://www.nytimes.com/live/2022/02/08/movies/oscar-nominations-academy-awards/the-future-of-cinema-is-on-the-line-with-theatrical-films-vying-against-streaming-ones,Movies,The New York Times
Eating Lab-Grown Meat and the Return of Segmented Sleep: The Week in Narrated Articles,"Five articles from around The Times, narrated just for you.",2022-02-18T16:17:25Z,https://www.nytimes.com/2022/02/18/podcasts/lab-grown-meat-sleep-airtags.html,Podcasts,The New York Times
The Old-Timers Are Chasing Netflix,"Old-school media companies are challenging the streaming star, which needs new ways to stay on top.",2022-04-06T16:42:46Z,https://www.nytimes.com/2022/04/06/technology/netflix-commercials.html,Technology,The New York Times
What to Cook This Weekend,"It’s never too early to test drive a few holiday recipes, like a retro-style party wreath or an apple pie.",2021-10-29T15:00:04Z,https://www.nytimes.com/2021/10/29/dining/what-to-cook-this-weekend.html,Food,The New York Times
Mist a Spot,Joseph Greenbaum gives puzzles a good name.,2022-04-20T02:00:06Z,https://www.nytimes.com/2022/04/19/crosswords/daily-puzzle-2022-04-20.html,Gameplay,The New York Times
The Best Way to Respond to Text Messages,The “HA HA” Tapback stands alone. It’s no exaggeration to say that it has saved many of my friendships.,2021-08-03T09:00:07Z,https://www.nytimes.com/2021/08/03/magazine/haha-tapback-apple.html,Magazine,The New York Times
The Week in Business: A Strong Push to Vaccinate,The government is going to require businesses with more than 100 employees to require vaccinations or weekly Covid tests.,2021-09-12T11:00:06Z,https://www.nytimes.com/2021/09/12/business/the-week-in-business-vaccination-mandate.html,Business,The New York Times
